13249	9606,10090,9601,10116,9541,9555,9597,9646,60711,9913,61622,118797,9598,9940,9785,9708,30611,9593,79684,230844,127582,9361,9544,9669,9685,39432,1026970,132908,310752,286419,9483,72004,61853,59463,9615,34839,885580,43179,10036,74533,29073,10141,10160,51337,10181,9986,9305,13616,9402,9823,246437,9315,10029,9739,9258,9713,9978,9371,9365,42254,353153,655819,1245745,332952,983644
13616	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
13735	10376
28355	4555,4558
28375	112509
28377	7176,10376
28875	9606,10090,9823,9913,9986
29073	353153,185431,7159,7165,7176,43151,432359,6211,184922,658858,6334,13249
29760	103722
30611	353153,185431,7159,7165,7176,43151,432359,5759,184922,658858,13249
32507	857967
32603	9606
32604	9606
34506	10090,10116
34839	353153,185431,7159,7165,7176,43151,432359,6211,184922,658858,13249
35258	9615,286419
35304	8364
35612	9823
36329	9606,10090,9601,9541,9597,61622,9555,9598,60711,9593,61853,9544,39432,9483,7176,7165,7159,43151
36427	9606
36772	9606
37124	9598,7159,9606
37128	4113,3702,7227,9606
37296	9606,10090,9913,9986,10116,9544,7227,10298,9483,10376,4932,7955,9031,9823
38804	9606,10090,10116,9483,9544,9913,9986
39432	353153,185431,7159,7165,7176,43151,36329,126793,5851,432359,5759,184922,658858,13249
39720	9606,7227,8364,9913,10090,4932,7955,9986
40051	9606,10090
40537	9913
42254	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
43151	9606,10090,10116,9601,60711,9646,9597,61622,9913,9940,9598,9555,9785,118797,9541,9593,30611,230844,79684,9708,310752,1026970,72004,127582,9669,9544,9361,61853,9685,132908,9483,34839,39432,10141,9615,59463,43179,286419,9986,10036,29073,10160,885580,74533,51337,10181,9402,9305,13616,9823,9315,10029,246437,9739,9258,9978,9713,9371,9365,42254,36329,5851,126793,5823,9031,655819,8932,59894,1245745,128390,332952,983644
43179	353153,185431,7159,7165,7176,43151,432359,6211,184922,658858,13249
46245	655819,1245745,332952,983644
47740	9606
48698	857967
49267	4081
51337	353153,185431,7159,7165,7176,43151,432359,6211,184922,658858,13249
51351	12183
59463	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
59749	4577
59894	380704,332952,330879,227321,7176,7165,432359,43151,7159
60711	353153,185431,7159,7165,7176,43151,36329,126793,5851,432359,6183,5759,184922,658858,13249
61622	353153,185431,7159,7165,7176,43151,36329,126793,5851,432359,5759,184922,658858,13249
61853	353153,185431,7159,7165,7176,43151,36329,126793,5851,432359,5759,184922,658858,13249
63330	9606,10090,9483,9544,9913,9986
70796	9031
72004	353153,185431,7159,7165,7176,43151,432359,330879,380704,184922,658858,13249,5875,5874,869250
74501	9913,9606
74533	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
79684	353153,185431,7159,7165,7176,43151,432359,6211,5759,184922,658858,13249,441375
86049	9606
92444	7460
95342	9606
95486	264729
99182	9606
103372	655819,1245745,332952,983644
103722	29760
106582	857967
112509	12040,12465,12327,28375,10821
116056	4081
118140	9823
118797	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
121224	9606,655819,1245745,332952,983644
126793	9606,10090,9601,9541,9597,61622,9598,9555,60711,9593,61853,9544,9483,39432,7176,7165,7159,43151
127582	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
128390	380704,332952,330879,227321,7176,7165,432359,43151,7159
129951	10090,10116,9606,9986
132908	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249,11103
136037	655819,1245745,332952,983644
137556	4577
138950	9606,10090,4932,10116,3702,9913,9986
147711	9606
162145	9606,10090,9986
184922	9606,10090,10116,9646,9601,30611,9913,9940,72004,9785,9597,118797,230844,9708,60711,9541,1026970,9598,61622,9555,61853,9361,310752,79684,9593,132908,34839,9544,127582,9685,59463,39432,43179,29073,9669,9483,10036,885580,286419,10141,9615,10160,74533,51337,10181,9986,9402,9305,10029,13616,9315,9823,9739,9258,246437,9978,9713,9371,9365,42254,9031
185431	9606,10090,10116,9601,9940,9646,30611,9597,9541,9785,9913,61622,9598,60711,72004,230844,9593,79684,9555,118797,1026970,61853,34839,310752,9708,132908,9361,9685,127582,9544,286419,43179,59463,39432,9669,9483,9615,29073,10141,10036,885580,10160,51337,9986,74533,9402,10181,9305,9823,9258,13616,10029,9315,9739,246437,9978,9713,9371,9365,42254
186538	9606,10090,9913,9986,10116,511145,7227,9544
194440	9606,10090,7227,10116,10390,9913
194441	9606,10090,9913,10116,9986
194443	9606
195054	9606
208964	10710
214092	10760
214684	9606,10090,9986,6239,7955,7227,7091
220340	9606,3702
224308	10710
227321	10090,9031,59894,8932,128390
230844	353153,185431,7159,7165,7176,43151,432359,6211,5759,184922,658858,13249,441375
237561	9606,10090,10116,10141,9986,9823,7227,7955,9031,6239
240176	9606
243277	11676
246409	9606
246410	9606,10090,9823
246437	353153,185431,7159,7165,7176,43151,432359,184922,658858,13249
264729	95486
264951	9606
278856	655819,1245745,332952,983644
279896	4558,4577
284591	9606
284592	9606
284593	9606,10090
286419	353153,185431,7159,7165,7176,43151,432359,5671,330879,332952,6211,341663,380704,184922,658858,6334,13249,502780,441375,559297,35258,1391915,12538,294746,11176,11676,12216,687385
294746	9606,286419,9615
294747	9606,10090,9739
294750	9606,10090,6239
303518	857967
307456	10090
310752	353153,185431,7159,7165,7176,43151,432359,184922,658858,6334,13249
312309	11676
327505	9606
330879	9606,10090,9940,72004,9913,286419,9685,9615,9031,59894,8932,128390,7460
332952	9606,10090,286419,9685,9615,9031,59894,8932,128390,7244,7217,7227,7460,121224,103372,7222,7070,7260,7176,12957,278856,7159,7234,7165,136037,7425,7029,7370,46245,7091,13249,43151
333926	9606
334203	9606
334205	9606
334819	9606
337041	9606,10090,9913,9986,10116,7227,9483,9544,10141,4932,9823
337042	9606,10090,10116,9986,7227,9913
337051	9606,10090,9913
339724	9606,10090
341663	9606,286419,9615
344612	9606
348604	9606
353153	9606,10090,10116,9601,9940,9646,30611,9597,9541,9913,9785,9598,61622,60711,72004,9555,230844,118797,79684,9593,1026970,9708,61853,310752,34839,132908,9361,9685,127582,9544,59463,43179,286419,39432,9669,9483,29073,9615,10141,10036,885580,51337,10160,9986,74533,10181,9402,9305,9823,13616,10029,9258,9315,9739,246437,9713,9978,9371,9365,42254,13249
370833	4113,4081
379508	9606
380704	9940,72004,9913,286419,9615,9823,9031,59894,8932,128390,7460
396776	9606,10090,9823
403673	8364
404692	9606,10090,9823
426428	9606
432359	9606,10090,10116,9601,9646,30611,9785,9598,9597,9541,61622,9940,9913,9555,61853,230844,9593,79684,60711,72004,9685,9544,1026970,34839,9361,118797,310752,132908,9708,39432,59463,29073,127582,43179,9483,10036,9615,286419,9669,10141,885580,9986,10160,51337,74533,10181,9305,9402,9258,9823,9315,13616,10029,9739,246437,9978,9713,9371,9365,42254,9031,59894,8932,128390
441375	9606,10090,10116,230844,9685,79684,9913,9615,1026970,286419,10036,10029,9823
441960	9606
443226	9606
447093	9606,10090
454286	9606,10090,9823
502779	9606
502780	9606,10090,9615,286419
511145	10710,10760,10677,10255,10376,10678,10726,186538
535722	9606
544711	9606,10090
544712	9606,10090
554155	9606
559297	9606,286419,9615
559305	9606,9823
578454	9606,10090
578458	9606
637910	10760
655819	9606,7244,7217,7460,103372,7425,7227,7165,7370,7091,278856,7234,12957,43151,46245,7222,7176,7159,7070,7260,13249,136037,121224,7029
655827	7091,7176,7070
658858	9606,10090,10116,9646,9601,30611,9913,9940,72004,9597,9785,118797,9708,230844,60711,1026970,9541,9598,9555,61622,61853,9361,310752,79684,34839,132908,9593,9544,127582,9685,39432,59463,43179,9669,29073,10036,10141,286419,9483,885580,9615,10160,74533,51337,10181,9986,9402,9305,10029,13616,9315,9823,9739,9258,246437,9978,9713,9371,9365,42254,9031
660025	9606
660122	9606
663331	9606,10141
684364	8364
687384	9685
687385	286419,9615
687386	9823
694005	10090,10116,9031,9483,9544,9606
694009	9606,10090,9913,9986,9483,8364,9544,9823
694014	9031,9606,10090,9913,9544,8364,9483,10116,10141,7227,7244,9669,9986
696856	9913
747725	9606
857967	7955,7994,7918,106582,303518,48698,8083,8128,8153,8010,8081,8090,32507
858893	9606
869250	9913,10090,9940,72004
885580	353153,185431,7159,7165,7176,43151,432359,6211,184922,658858,13249
983644	7159,7176,7091,43151,7165,278856,7070,7260,7425,136037,7227,7244,121224,7222,46245,7029,7217,7234,7370,7460,103372,12957,13249
1026970	353153,185431,7159,7165,7176,43151,432359,6211,5759,184922,658858,13249,441375
1069680	10090
1076872	9606
1209962	9606
1218488	9823
1220162	9606
1220926	9606
1229664	9606
1229665	9606
1239565	9606
1245745	9606,7244,7217,7460,103372,7227,7425,278856,7091,7165,7370,7234,46245,43151,7222,7176,12957,7159,7070,7260,136037,13249,121224,7029
1305764	9606
1330524	9598,9606
1391915	9606,9615,286419
1408657	9606
1511862	10116,4932
1511865	9031
1511891	9606,7227
1511900	9606
1511908	10090,9606,9913,7227,4932,9031,9823,9986
1537102	9913,9940
