273075	core	Thermoplasma acidophilum DSM 1728	Thermoplasma acidophilum
273116	periphery	Thermoplasma volcanium GSS1	Thermoplasma volcanium
273119	periphery	Ureaplasma parvum serovar 3 str. ATCC 700970	Ureaplasma parvum
273121	core	Wolinella succinogenes DSM 1740	Wolinella succinogenes
273526	periphery	Serratia marcescens subsp. marcescens Db11	Serratia marcescens
273677	periphery	Microbacterium oleivorans	Microbacterium oleivorans
273678	periphery	Microbacterium hydrocarbonoxydans	Microbacterium hydrocarbonoxydans
274537	periphery	Chlorobaculum limnaeum	Chlorobaculum limnaeum
274854	core	uncultured Candidatus Poseidoniales archaeon	uncultured Poseidoniales archaeon
277988	periphery	Thermococcus thioreducens	Thermococcus thioreducens
278197	periphery	Pediococcus pentosaceus ATCC 25745	Pediococcus pentosaceus
278856	periphery	Danaus plexippus plexippus	Danaus plexippus
278938	core	Botrytis elliptica	Botrytis elliptica
278944	periphery	Botryotinia narcissicola	Botryotinia narcissicola
278959	periphery	Opitutaceae bacterium TAV4	Opitutaceae bacterium TAV4
278961	periphery	Terriglobus sp. TAA 43	Terriglobus sp. TAA43
278963	periphery	Acidobacteriaceae bacterium TAA166	Acidobacteriaceae bacterium TAA166
279010	periphery	Bacillus licheniformis DSM 13 = ATCC 14580	Bacillus licheniformis
279058	periphery	Collimonas arenae	Collimonas arenae
279113	periphery	Collimonas pratensis	Collimonas pratensis
279238	core	Novosphingobium aromaticivorans DSM 12444	Novosphingobium aromaticivorans
279360	core	Roseivirga ehrenbergii	Roseivirga ehrenbergii
279813	core	Thalassobacillus devorans	Thalassobacillus devorans
279824	periphery	Algoriphagus alkaliphilus	Algoriphagus alkaliphilus
280093	periphery	Flavobacterium granuli	Flavobacterium granuli
280332	periphery	Bradyrhizobium jicamae	Bradyrhizobium jicamae
280699	periphery	Cyanidioschyzon merolae strain 10D	Cyanidioschyzon merolae
280871	periphery	Mycolicibacterium llatzerense	Mycolicibacterium llatzerense
281090	core	Leifsonia xyli subsp. xyli str. CTCB07	Leifsonia xyli CTCB07
281362	core	Dechloromonas denitrificans	Dechloromonas denitrificans
281376	periphery	Acinetobacter seohaensis	Acinetobacter seohaensis
281687	periphery	Caenorhabditis japonica	Caenorhabditis japonica
282197	periphery	Jannaschia rubra	Jannaschia rubra
282199	core	Nereida ignava	Nereida ignava
282301	core	Macrostomum lignano	Macrostomum lignano
282669	periphery	Psychrobacter cibarius	Psychrobacter cibarius
282676	periphery	Acidianus manzaensis	Acidianus manzaensis
282683	periphery	Salipiger thiooxidans	Salipiger thiooxidans
283686	periphery	Kosakonia radicincitans	Kosakonia radicincitans
283699	periphery	Pseudoalteromonas sp. Bsw20308	Pseudoalteromonas sp. Bsw20308
283737	periphery	Fructobacillus durionis	Fructobacillus durionis
283786	periphery	Bizionia paragorgiae	Bizionia paragorgiae
283909	core	Capitella teleta	Capitella teleta
283942	periphery	Idiomarina loihiensis L2TR	Idiomarina loihiensis
284040	periphery	Streptomyces variegatus	Streptomyces variegatus
284577	periphery	Halomonas taeanensis	Halomonas taeanensis
284581	periphery	Bacillus koreensis	Bacillus koreensis
284590	periphery	Kluyveromyces lactis NRRL Y-1140	Kluyveromyces lactis
284591	periphery	Yarrowia lipolytica CLIB122	Yarrowia lipolytica
284592	periphery	Debaryomyces hansenii CBS767	Debaryomyces hansenii
284593	periphery	[Candida] glabrata CBS 138	Candida glabrata
284811	periphery	Eremothecium gossypii ATCC 10895	Eremothecium gossypii
284812	core	Schizosaccharomyces pombe 972h-	Schizosaccharomyces pombe
284813	periphery	Encephalitozoon cuniculi GB-M1	Encephalitozoon cuniculi
285279	core	Pseudovibrio ascidiaceicola	Pseudovibrio ascidiaceicola
285351	core	Sanguibacter marinus	Sanguibacter marinus
285458	periphery	Streptomyces agglomeratus	Streptomyces agglomeratus
285473	periphery	Streptomyces rubrolavendulae	Streptomyces rubrolavendulae
285500	periphery	Streptomyces luteocolor	Streptomyces luteocolor
285514	periphery	Streptomyces xylophagus	Streptomyces xylophagus
285535	periphery	Streptomyces fulvoviolaceus	Streptomyces fulvoviolaceus
285568	periphery	Streptomyces bungoensis	Streptomyces bungoensis
285676	periphery	Micromonospora saelicesensis	Micromonospora saelicesensis
285983	periphery	Bacillus subterraneus	Bacillus subterraneus
286115	core	Synchytrium endobioticum	Synchytrium endobioticum
286156	periphery	Photorhabdus australis	Photorhabdus australis
286419	periphery	Canis lupus dingo	Canis lupus dingo
286727	periphery	Azospirillum oryzae	Azospirillum oryzae
287098	core	Yoonia rosea	Yoonia rosea
287099	periphery	Salegentibacter flavus	Salegentibacter flavus
287889	periphery	Trichoplax sp. H2	Trichoplax sp. H2
287986	periphery	Amycolatopsis rifamycinica	Amycolatopsis rifamycinica
288000	periphery	Bradyrhizobium sp. BTAi1	Bradyrhizobium sp. BTAi1
288004	core	Beggiatoa leptomitoformis	Beggiatoa leptomitoformis
288705	core	Renibacterium salmoninarum ATCC 33209	Renibacterium salmoninarum
288768	periphery	Bordetella ansorpii	Bordetella ansorpii
288992	periphery	Pedobacter caeni	Pedobacter caeni
289003	periphery	Pseudomonas borbori	Pseudomonas borbori
289078	periphery	Microbotryum saponariae	Microbotryum saponariae
289370	periphery	Pseudomonas argentinensis	Pseudomonas argentinensis
289376	core	Thermodesulfovibrio yellowstonii DSM 11347	Thermodesulfovibrio yellowstonii
289377	periphery	Thermodesulfobacterium commune DSM 2178	Thermodesulfobacterium commune
290052	core	Acetivibrio ethanolgignens	Acetivibrio ethanolgignens
290054	periphery	Eubacterium coprostanoligenes	Eubacterium coprostanoligenes
290055	periphery	Faecalicatena fissicatena	Faecalicatena fissicatena
290292	periphery	Penicillium sp. 'occitanis'	Penicillium sp. occitanis
290315	periphery	Chlorobium limicola DSM 245	Chlorobium limicola
290317	periphery	Chlorobium phaeobacteroides DSM 266	Chlorobium phaeobacteroides DSM 266
290318	periphery	Chlorobium phaeovibrioides DSM 265	Chlorobium phaeovibrioides
290338	periphery	Citrobacter koseri ATCC BAA-895	Citrobacter koseri
290340	periphery	Paenarthrobacter aurescens TC1	Paenarthrobacter aurescens
290397	core	Anaeromyxobacter dehalogenans 2CP-C	Anaeromyxobacter dehalogenans
290398	periphery	Chromohalobacter salexigens DSM 3043	Chromohalobacter salexigens
290399	periphery	Arthrobacter sp. FB24	Arthrobacter sp. FB24
290400	periphery	Jannaschia sp. CCS1	Jannaschia sp. CCS1
290512	periphery	Prosthecochloris aestuarii DSM 271	Prosthecochloris aestuarii
290633	core	Gluconobacter oxydans 621H	Gluconobacter oxydans
291112	periphery	Photorhabdus asymbiotica	Photorhabdus asymbiotica
291169	periphery	Methylophaga muralis	Methylophaga muralis
291195	core	Tubulinosema ratisbonensis	Tubulinosema ratisbonensis
291272	periphery	Candidatus Blochmannia pennsylvanicus str. BPEN	Blochmannia pennsylvanicus
291331	periphery	Xanthomonas oryzae pv. oryzae KACC 10331	Xanthomonas oryzae
291644	periphery	Bacteroides salyersiae	Bacteroides salyersiae
291985	periphery	Erythrobacter vulgaris	Erythrobacter vulgaris
292222	periphery	Altererythrobacter troitsensis	Altererythrobacter troitsensis
292414	periphery	Ruegeria sp. TM1040	Ruegeria sp. TM1040
292415	core	Thiobacillus denitrificans ATCC 25259	Thiobacillus denitrificans ATCC 25259
292459	core	Symbiobacterium thermophilum IAM 14863	Symbiobacterium thermophilum
292462	periphery	Mycobacterium florentinum	Mycobacterium florentinum
292563	periphery	Cyanobacterium stanieri PCC 7202	Cyanobacterium stanieri
292564	core	Cyanobium gracile PCC 6307	Cyanobium gracile
292800	core	Flavonifractor plautii	Flavonifractor plautii
292805	periphery	Wolbachia endosymbiont strain TRS of Brugia malayi	Wolbachia endosymbiont strain
292913	periphery	Sphingopyxis sp. 113P3	Sphingopyxis sp. 113P3
293613	periphery	Rickettsia canadensis str. McKiel	Rickettsia canadensis
293614	periphery	Rickettsia akari str. Hartford	Rickettsia akari
293826	core	Alkaliphilus metalliredigens QYMF	Alkaliphilus metalliredigens
293939	periphery	Aspergillus lentulus	Aspergillus lentulus
294671	periphery	Methanobrevibacter olleyae	Methanobrevibacter olleyae
294699	periphery	Anoxybacillus amylolyticus	Anoxybacillus amylolyticus
294746	periphery	Meyerozyma guilliermondii ATCC 6260	Meyerozyma guilliermondii
294747	periphery	Candida tropicalis MYA-3404	Candida tropicalis
294750	periphery	Cryptococcus gattii VGII R265	Cryptococcus gattii
294935	periphery	Enterovibrio coralii	Enterovibrio coralii
295068	periphery	Marinomonas aquimarina	Marinomonas aquimarina
295069	periphery	Chryseobacterium taichungense	Chryseobacterium taichungense
295108	core	Candidatus Berkiella aquae	Berkiella aquae
295405	periphery	Bacteroides fragilis YCH46	Bacteroides fragilis
296218	periphery	Roseivirga echinicomitans	Roseivirga echinicomitans
296587	periphery	Micromonas commoda	Micromonas commoda
296591	periphery	Polaromonas sp. JS666	Polaromonas sp. JS666
297244	periphery	Chryseobacterium shigense	Chryseobacterium shigense
297318	periphery	Paenibacillus rhizosphaerae	Paenibacillus rhizosphaerae
298386	periphery	Photobacterium profundum SS9	Photobacterium profundum
298653	periphery	Frankia sp. EAN1pec	Frankia sp. EAN1pec
298654	periphery	Frankia inefficax	Frankia inefficax
298655	periphery	Frankia saprophytica	Frankia saprophytica
298701	periphery	Desulfovibrio sp. A2	Desulfovibrio sp. A2
299123	periphery	Lonchura striata domestica	Lonchura striata
299255	core	Ferrimonas marina	Ferrimonas marina
299262	core	Tateyamaria omphalii	Tateyamaria omphalii
299321	periphery	Denticeps clupeoides	Denticeps clupeoides
299467	periphery	Leptotrombidium deliense	Leptotrombidium deliense
299766	periphery	Enterobacter hormaechei subsp. steigerwaltii	Enterobacter hormaechei steigerwaltii
299767	core	Enterobacter ludwigii	Enterobacter ludwigii
300019	periphery	Microbacterium paludicola	Microbacterium paludicola
300112	periphery	Temnothorax longispinosus	Temnothorax longispinosus
300267	core	Shigella dysenteriae Sd197	Shigella dysenteriae
301102	periphery	Enterobacter hormaechei subsp. oharae	Enterobacter hormaechei oharae
301148	core	Caldibacillus debilis	Caldibacillus debilis
301302	periphery	Roseburia faecis	Roseburia faecis
301967	periphery	Haloterrigena saccharevitans	Haloterrigena saccharevitans
302167	periphery	Virgibacillus dokdonensis	Virgibacillus dokdonensis
303518	periphery	Pundamilia nyererei	Pundamilia nyererei
303541	core	Lactobacillus apis	Lactobacillus apis
303682	periphery	Thauera sp. 28	Thauera sp. 28
303698	periphery	Penicillium steckii	Penicillium steckii
304268	periphery	Bacillus alkalitelluris	Bacillus alkalitelluris
304371	core	Methanocella paludicola SANAE	Methanocella paludicola
305507	periphery	Algoriphagus locisalis	Algoriphagus locisalis
305900	core	Endozoicomonas elysicola	Endozoicomonas elysicola
306263	periphery	Campylobacter lari RM2100	Campylobacter lari
306281	core	Fischerella muscicola PCC 7414	Fischerella muscicola
306537	periphery	Corynebacterium jeikeium K411	Corynebacterium jeikeium
306540	core	Halolactibacillus halophilus	Halolactibacillus halophilus
306541	periphery	Halolactibacillus miurensis	Halolactibacillus miurensis
306901	periphery	Chaetomium globosum CBS 148.51	Chaetomium globosum
306902	periphery	Clavispora lusitaniae ATCC 42720	Clavispora lusitaniae
307121	periphery	Micromonospora krabiensis	Micromonospora krabiensis
307480	periphery	Chryseobacterium vrystaatense	Chryseobacterium vrystaatense
307486	periphery	Tepidimonas taiwanensis	Tepidimonas taiwanensis
307507	periphery	Raphidocelis subcapitata	Raphidocelis subcapitata
307959	periphery	Sinocyclocheilus rhinocerous	Sinocyclocheilus rhinocerous
307972	periphery	Apostichopus japonicus	Apostichopus japonicus
308060	periphery	Apteryx rowi	Apteryx rowi
308745	periphery	Aspergillus rambellii	Aspergillus rambellii
308754	periphery	Rhodovulum sp. MB263	Rhodovulum sp. MB263
308853	periphery	Natronorubrum thiooxidans	Natronorubrum thiooxidans
309798	core	Coprothermobacter proteolyticus DSM 5265	Coprothermobacter proteolyticus
309799	periphery	Dictyoglomus thermophilum H-6-12	Dictyoglomus thermophilum
309800	core	Haloferax volcanii DS2	Haloferax volcanii
309801	core	Thermomicrobium roseum DSM 5159	Thermomicrobium roseum
309803	periphery	Thermotoga neapolitana DSM 4359	Thermotoga neapolitana
309807	core	Salinibacter ruber DSM 13855	Salinibacter ruber
310297	periphery	Bacteroides plebeius	Bacteroides plebeius
310752	periphery	Balaenoptera acutorostrata scammoni	Balaenoptera acutorostrata
310780	periphery	Streptomyces rubidus	Streptomyces rubidus
310781	periphery	Streptomyces guanduensis	Streptomyces guanduensis
310782	periphery	Streptomyces paucisporeus	Streptomyces paucisporeus
311180	core	Yangia pacifica	Yangia pacifica
311333	periphery	Chryseobacterium soldanellicola	Chryseobacterium soldanellicola
311334	periphery	Chryseobacterium taeanense	Chryseobacterium taeanense
311402	periphery	Agrobacterium vitis S4	Agrobacterium vitis
311403	periphery	Agrobacterium radiobacter K84	Agrobacterium radiobacter
311410	periphery	Labrenzia alba	Labrenzia alba
311458	core	Candidatus Caldiarchaeum subterraneum	Caldiarchaeum subterraneum
312017	core	Tetrahymena thermophila SB210	Tetrahymena thermophila
312284	core	marine actinobacterium PHSC20C1	actinobacterium PHSC20C1
312309	periphery	Aliivibrio fischeri ES114	Aliivibrio fischeri
313367	periphery	Jannaschia seosinensis	Jannaschia seosinensis
313368	core	Maribius salinus	Maribius salinus
313589	periphery	Janibacter sp. HTCC2649	Janibacter sp. HTCC2649
313590	core	Dokdonia sp. MED134	Dokdonia sp. MED134
313594	core	Polaribacter irgensii 23-P	Polaribacter irgensii
313595	core	Psychroflexus torquis ATCC 700755	Psychroflexus torquis
313596	core	Robiginitalea biformata HTCC2501	Robiginitalea biformata
313598	periphery	Polaribacter sp. MED152	Polaribacter sp. MED152
313603	periphery	Maribacter sp. HTCC2170	Maribacter sp. HTCC2170
313624	core	Nodularia spumigena CCY9414	Nodularia spumigena
313625	periphery	Synechococcus sp. BL107	Synechococcus sp. BL107
313628	core	Lentisphaera araneosa HTCC2155	Lentisphaera araneosa
314225	periphery	Erythrobacter litoralis HTCC2594	Erythrobacter litoralis
314230	core	Blastopirellula marina DSM 3645	Blastopirellula marina
314232	periphery	Yoonia vestfoldensis SKA53	Yoonia vestfoldensis SKA53
314253	periphery	Nitrobacter sp. Nb-311A	Nitrobacter sp. Nb311A
314254	core	Oceanicaulis sp. HTCC2633	Oceanicaulis sp. HTCC2633
314256	core	Oceanicola granulosus HTCC2516	Oceanicola granulosus
314260	core	Parvularcula bermudensis HTCC2503	Parvularcula bermudensis
314262	periphery	Roseobacter sp. MED193	Roseobacter sp. MED193
314264	periphery	Roseovarius sp. 217	Roseovarius sp. 217
314265	periphery	Salipiger bermudensis HTCC2601	Salipiger bermudensis
314266	periphery	Sphingomonas sp. SKA58	Sphingomonas sp. SKA58
314270	core	Rhodobacteraceae bacterium HTCC2083	Rhodobacteraceae bacterium HTCC2083
314271	core	Maritimibacter alkaliphilus HTCC2654	Maritimibacter alkaliphilus
314275	periphery	Alteromonas mediterranea	Alteromonas mediterranea
314276	periphery	Idiomarina baltica OS145	Idiomarina baltica
314277	periphery	Marinomonas sp. MED121	Marinomonas sp. MED121
314278	core	Nitrococcus mobilis Nb-231	Nitrococcus mobilis
314282	periphery	Psychromonas sp. CNPT3	Psychromonas sp. CNPT3
314283	core	Reinekea blandensis MED297	Reinekea blandensis
314285	periphery	Congregibacter litoralis KT71	Congregibacter litoralis
314287	core	gamma proteobacterium HTCC2207	gamma proteobacterium HTCC2207
314315	core	Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei
314344	core	Mariprofundus ferrooxydans	Mariprofundus ferrooxydans
314607	core	beta proteobacterium KB13	beta proteobacterium KB13
314608	periphery	Shewanella benthica KT99	Shewanella benthica
315358	periphery	Spiroplasma eriocheiris	Spiroplasma eriocheiris
315423	core	Palleronia marisminoris	Palleronia marisminoris
315456	periphery	Rickettsia felis URRWXCal2	Rickettsia felis
315749	periphery	Bacillus cytotoxicus NVH 391-98	Bacillus cytotoxicus
315750	periphery	Bacillus pumilus SAFR-032	Bacillus pumilus
316055	periphery	Rhodopseudomonas palustris BisA53	Rhodopseudomonas palustris BisA53
316056	periphery	Rhodopseudomonas palustris BisB18	Rhodopseudomonas palustris BisB18
316057	periphery	Rhodopseudomonas palustris BisB5	Rhodopseudomonas palustris BisB5
316058	periphery	Rhodopseudomonas palustris HaA2	Rhodopseudomonas palustris HaA2
316067	periphery	Geobacter daltonii FRC-32	Geobacter daltonii
316274	core	Herpetosiphon aurantiacus DSM 785	Herpetosiphon aurantiacus
316278	periphery	Synechococcus sp. RCC307	Synechococcus sp. RCC307
316279	periphery	Synechococcus sp. CC9902	Synechococcus sp. CC9902
316284	periphery	Streptomyces noursei ATCC 11455	Streptomyces noursei
316330	periphery	Microbispora sp. ATCC PTA-5024	Microbispora sp. ATCC PTA5024
317010	periphery	Enterococcus canintestini	Enterococcus canintestini
317018	periphery	Nesterenkonia jeotgali	Nesterenkonia jeotgali
317025	periphery	Hydrogenovibrio crunogenus XCL-2	Hydrogenovibrio crunogenus
317577	periphery	Deinococcus ficus	Deinococcus ficus
317619	core	Prochlorothrix hollandica PCC 9006 = CALU 1027	Prochlorothrix hollandica
317655	periphery	Sphingopyxis alaskensis RB2256	Sphingopyxis alaskensis
317735	periphery	Enterococcus caccae	Enterococcus caccae
317936	periphery	Nostoc sp. PCC 7107	Nostoc sp. PCC7107
318161	periphery	Shewanella denitrificans OS217	Shewanella denitrificans
318167	periphery	Shewanella frigidimarina NCIMB 400	Shewanella frigidimarina
318424	periphery	Mycolicibacterium rufum	Mycolicibacterium rufum
318456	periphery	Photobacterium kishitanii	Photobacterium kishitanii
318464	periphery	Clostridium sulfidigenes	Clostridium sulfidigenes
318479	periphery	Dracunculus medinensis	Dracunculus medinensis
318586	periphery	Paracoccus denitrificans PD1222	Paracoccus denitrificans
318683	periphery	Gluconobacter albidus	Gluconobacter albidus
318996	periphery	Bradyrhizobium sp. WSM1743	Bradyrhizobium sp. WSM1743
319224	periphery	Shewanella putrefaciens CN-32	Shewanella putrefaciens
319225	periphery	Pelodictyon luteolum DSM 273	Pelodictyon luteolum
319236	core	Nonlabens sediminis	Nonlabens sediminis
319652	periphery	Pediococcus cellicola	Pediococcus cellicola
319653	periphery	Pediococcus ethanolidurans	Pediococcus ethanolidurans
319795	periphery	Deinococcus geothermalis DSM 11300	Deinococcus geothermalis
319939	periphery	Pseudomonas otitidis	Pseudomonas otitidis
319970	periphery	Enterococcus devriesei	Enterococcus devriesei
320483	periphery	Anaplasma marginale str. Florida	Anaplasma marginale
320497	core	Neoasaia chiangmaiensis	Neoasaia chiangmaiensis
320771	core	Pedosphaera parvula Ellin514	Pedosphaera parvula
320778	periphery	Photobacterium ganghwense	Photobacterium ganghwense
320787	periphery	Cyclobacterium amurskyense	Cyclobacterium amurskyense
321146	periphery	Pseudocercospora eumusae	Pseudocercospora eumusae
321267	core	Shimia marina	Shimia marina
321327	periphery	Synechococcus sp. JA-3-3Ab	Synechococcus sp. JA33Ab
321332	periphery	Synechococcus sp. JA-2-3B'a(2-13)	Synechococcus sp. JA23Ba
321339	core	Citreimonas salinaria	Citreimonas salinaria
321398	periphery	Lepidothrix coronata	Lepidothrix coronata
321614	periphery	Parastagonospora nodorum SN15	Parastagonospora nodorum
321763	core	Halarsenatibacter silvermanii	Halarsenatibacter silvermanii
321961	periphery	Wheat blue dwarf phytoplasma	Wheat blue
321967	periphery	Lactobacillus paracasei ATCC 334	Lactobacillus paracasei
322095	periphery	Porphyromonas somerae	Porphyromonas somerae
322098	periphery	Aster yellows witches'-broom phytoplasma AYWB	Aster yellows
322104	periphery	Scheffersomyces stipitis CBS 6054	Scheffersomyces stipitis
322505	core	Sharpea azabuensis	Sharpea azabuensis
322710	periphery	Azotobacter vinelandii DJ	Azotobacter vinelandii
323097	periphery	Nitrobacter hamburgensis X14	Nitrobacter hamburgensis
323098	periphery	Nitrobacter winogradskyi Nb-255	Nitrobacter winogradskyi
323259	core	Methanospirillum hungatei JF-1	Methanospirillum hungatei
323261	core	Nitrosococcus oceani ATCC 19707	Nitrosococcus oceani
323655	periphery	Neorhizobium galegae bv. orientalis	Neorhizobium galegae orientalis
323656	periphery	Neorhizobium galegae bv. officinalis	Neorhizobium galegae officinalis
323848	core	Nitrosospira multiformis ATCC 25196	Nitrosospira multiformis
323850	periphery	Shewanella loihica PV-4	Shewanella loihica
324057	periphery	Paenibacillus sp. JDR-2	Paenibacillus sp. JDR2
324058	periphery	Mycobacterium alsense	Mycobacterium alsense
324602	core	Chloroflexus aurantiacus J-10-fl	Chloroflexus aurantiacus
324831	core	Lactobacillus gasseri ATCC 33323 = JCM 1131	Lactobacillus gasseri
324925	periphery	Pelodictyon phaeoclathratiforme BU-1	Pelodictyon phaeoclathratiforme
325240	periphery	Shewanella baltica OS155	Shewanella baltica
325452	periphery	Phytophthora kernoviae	Phytophthora kernoviae
325473	periphery	Psychroserpens mesophilus	Psychroserpens mesophilus
325775	periphery	Coxiella endosymbiont of Amblyomma americanum	Coxiella endosymbiont
325777	periphery	Xanthomonas axonopodis pv. vasculorum	Xanthomonas axonopodis
326297	periphery	Shewanella amazonensis SB2B	Shewanella amazonensis
326298	core	Sulfurimonas denitrificans DSM 1251	Sulfurimonas denitrificans
326424	core	Frankia alni ACN14a	Frankia alni
326427	periphery	Chloroflexus aggregans DSM 9485	Chloroflexus aggregans
326442	core	Pseudoalteromonas haloplanktis TAC125	Pseudoalteromonas haloplanktis
326474	periphery	Caballeronia humi	Caballeronia humi
326475	periphery	Caballeronia telluris	Caballeronia telluris
326522	periphery	Neisseria animaloris	Neisseria animaloris
326523	periphery	Neisseria zoodegmatis	Neisseria zoodegmatis
326537	periphery	Colwellia polaris	Colwellia polaris
327095	periphery	Demequina aestuarii	Demequina aestuarii
327275	periphery	Shewanella sp. HN-41	Shewanella sp. HN41
327277	periphery	Bifidobacterium crudilactis	Bifidobacterium crudilactis
327505	periphery	Fusarium oxysporum f. sp. radicis-cucumerinum	Fusarium oxysporum f. sp. radiciscucumerinum
327939	periphery	Pseudoalteromonas byunsanensis	Pseudoalteromonas byunsanensis
328396	periphery	Enterococcus aquimarinus	Enterococcus aquimarinus
328815	periphery	Manacus vitellinus	Manacus vitellinus
328971	periphery	Leptospira borgpetersenii serovar Hardjo	Leptospira borgpetersenii Hardjo
329046	core	Rhizoclosmatium globosum	Rhizoclosmatium globosum
329186	periphery	Flavobacterium saliperosum	Flavobacterium saliperosum
329726	core	Acaryochloris marina MBIC11017	Acaryochloris marina
329884	periphery	Friedmanniomyces simplex	Friedmanniomyces simplex
329885	core	Friedmanniomyces endolithicus	Friedmanniomyces endolithicus
329993	periphery	Colwellia aestuarii	Colwellia aestuarii
330084	periphery	Amycolatopsis jejuensis	Amycolatopsis jejuensis
330214	core	Nitrospira defluvii	Nitrospira defluvii
330734	periphery	Marinobacter psychrophilus	Marinobacter psychrophilus
330779	periphery	Sulfolobus acidocaldarius DSM 639	Sulfolobus acidocaldarius DSM 639
330879	periphery	Aspergillus fumigatus Af293	Aspergillus fumigatus
331104	core	Blattabacterium sp. (Blattella germanica) str. Bge	Blattabacterium sp. Bge
331113	core	Simkania negevensis Z	Simkania negevensis
331117	periphery	Aspergillus fischeri NRRL 181	Aspergillus fischeri
331635	periphery	Chlamydia pecorum E58	Chlamydia pecorum
331636	periphery	Chlamydia psittaci 6BC	Chlamydia psittaci 6BC
331648	periphery	Nonlabens spongiae	Nonlabens spongiae
331657	core	Cryomyces minteri	Cryomyces minteri
331678	periphery	Chlorobium phaeobacteroides BS1	Chlorobium phaeobacteroides BS1
331679	periphery	Pediococcus stilesii	Pediococcus stilesii
331869	periphery	alpha proteobacterium BAL199	alpha proteobacterium BAL199
332186	periphery	Shewanella xiamenensis	Shewanella xiamenensis
332411	core	Aquitalea magnusonii	Aquitalea magnusonii
332524	periphery	Actinomyces ruminicola	Actinomyces ruminicola
332949	periphery	Enterococcus silesiacus	Enterococcus silesiacus
332950	periphery	Enterococcus termitis	Enterococcus termitis
332952	periphery	Aspergillus flavus NRRL3357	Aspergillus flavus
332977	periphery	Parapedobacter koreensis	Parapedobacter koreensis
332999	periphery	Pedobacter suwonensis	Pedobacter suwonensis
333138	periphery	Bacillus okhensis	Bacillus okhensis
333140	periphery	Roseivirga spongicola	Roseivirga spongicola
333673	periphery	Hirundo rustica rustica	Hirundo rustica
333962	periphery	Providencia heimbachae	Providencia heimbachae
334253	core	Gracilibacillus orientalis	Gracilibacillus orientalis
334413	core	Finegoldia magna ATCC 29328	Finegoldia magna ATCC 29328
334426	periphery	Angiostrongylus costaricensis	Angiostrongylus costaricensis
334715	periphery	Salinivibrio proteolyticus	Salinivibrio proteolyticus
334735	periphery	Sporosarcina koreensis	Sporosarcina koreensis
334801	periphery	Sphingomonas sp. Y57	Sphingomonas sp. Y57
334819	periphery	Fusarium verticillioides 7600	Fusarium verticillioides
335283	periphery	Nitrosomonas eutropha C91	Nitrosomonas eutropha
335284	core	Psychrobacter cryohalolentis K5	Psychrobacter cryohalolentis
335541	periphery	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	Syntrophomonas wolfei Goettingen
335543	core	Syntrophobacter fumaroxidans MPOB	Syntrophobacter fumaroxidans
335659	periphery	Bradyrhizobium sp. S23321	Bradyrhizobium sp. S23321
335973	periphery	Arthrobacter subterraneus	Arthrobacter subterraneus
335975	periphery	Sulfitobacter litoralis	Sulfitobacter litoralis
335992	core	Candidatus Pelagibacter ubique HTCC1062	Pelagibacter ubique HTCC1062
336292	periphery	Paracoccus tibetensis	Paracoccus tibetensis
336566	periphery	Stenotrophomonas ginsengisoli	Stenotrophomonas ginsengisoli
336722	periphery	Zymoseptoria tritici IPO323	Zymoseptoria tritici IPO323
336829	core	Rhodonellum ikkaensis	Rhodonellum ikkaensis
336831	core	Arsukibacterium ikkense	Arsukibacterium ikkense
336963	core	Uncinocarpus reesii 1704	Uncinocarpus reesii
336983	periphery	Colobus angolensis palliatus	Colobus angolensis
336988	periphery	Oenococcus kitaharae	Oenococcus kitaharae
337097	core	Vulcanibacillus modesticaldus	Vulcanibacillus modesticaldus
337191	periphery	Gordonia sp. KTR9	Gordonia sp. KTR9
337451	core	Cinnamomum micranthum f. kanehirae	Cinnamomum micranthum
337701	periphery	Roseovarius pacificus	Roseovarius pacificus
338188	periphery	Bacteroides finegoldii	Bacteroides finegoldii
338963	periphery	Pelobacter carbinolicus DSM 2380	Pelobacter carbinolicus
338966	periphery	Pelobacter propionicus DSM 2379	Pelobacter propionicus
338969	periphery	Rhodoferax ferrireducens T118	Rhodoferax ferrireducens
339671	periphery	Actinobacillus succinogenes 130Z	Actinobacillus succinogenes
339724	core	Histoplasma capsulatum NAm1	Histoplasma capsulatum NAm1
339860	periphery	Methanosphaera stadtmanae DSM 3091	Methanosphaera stadtmanae
339866	periphery	Thiomonas bhubaneswarensis	Thiomonas bhubaneswarensis
340021	core	Thalassobius mediterraneus	Thalassobius mediterraneus
340099	periphery	Thermoanaerobacter pseudethanolicus ATCC 33223	Thermoanaerobacter pseudethanolicus
340102	periphery	Pyrobaculum arsenaticum DSM 13514	Pyrobaculum arsenaticum
340177	periphery	Chlorobium chlorochromatii CaD3	Chlorobium chlorochromatii
340345	periphery	Actinoalloteichus hymeniacidonis	Actinoalloteichus hymeniacidonis
341036	core	Desulfallas arcticus	Desulfallas arcticus
341454	periphery	Ascodesmis nigricans	Ascodesmis nigricans
341663	periphery	Aspergillus terreus NIH2624	Aspergillus terreus
342002	periphery	Mycolicibacter arupensis	Mycolicibacter arupensis
342108	core	Magnetospirillum magneticum AMB-1	Magnetospirillum magneticum
342113	periphery	Burkholderia oklahomensis	Burkholderia oklahomensis
